,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
431,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,audio_features,39LLxExYz6ewLAcYrzQQyP,spotify:track:39LLxExYz6ewLAcYrzQQyP,https://api.spotify.com/v1/tracks/39LLxExYz6ewLAcYrzQQyP,https://api.spotify.com/v1/audio-analysis/39LLxExYz6ewLAcYrzQQyP,203808,4
432,0.508,0.579,10,-5.828,0,0.105,0.619,0.00027,0.088,0.267,162.801,audio_features,4phdiaNmzC39EVcVChZSKm,spotify:track:4phdiaNmzC39EVcVChZSKm,https://api.spotify.com/v1/tracks/4phdiaNmzC39EVcVChZSKm,https://api.spotify.com/v1/audio-analysis/4phdiaNmzC39EVcVChZSKm,219560,4
433,0.466,0.551,1,-8.724,1,0.0271,0.0399,0.0,0.249,0.388,102.663,audio_features,2rMf6BOOJEVWa6XZ3nw2fm,spotify:track:2rMf6BOOJEVWa6XZ3nw2fm,https://api.spotify.com/v1/tracks/2rMf6BOOJEVWa6XZ3nw2fm,https://api.spotify.com/v1/audio-analysis/2rMf6BOOJEVWa6XZ3nw2fm,264440,4
434,0.688,0.638,7,-14.674,1,0.0364,0.0387,0.0241,0.103,0.549,109.457,audio_features,71p5isCSczZYZHb4jWSoTb,spotify:track:71p5isCSczZYZHb4jWSoTb,https://api.spotify.com/v1/tracks/71p5isCSczZYZHb4jWSoTb,https://api.spotify.com/v1/audio-analysis/71p5isCSczZYZHb4jWSoTb,252215,4
435,0.553,0.339,4,-11.261,1,0.0318,0.64,0.0932,0.111,0.169,135.898,audio_features,1jDT7cfhm2rs3ZtpkWZwGy,spotify:track:1jDT7cfhm2rs3ZtpkWZwGy,https://api.spotify.com/v1/tracks/1jDT7cfhm2rs3ZtpkWZwGy,https://api.spotify.com/v1/audio-analysis/1jDT7cfhm2rs3ZtpkWZwGy,302107,4
436,0.526,0.98,4,-4.231,0,0.237,0.116,0.0,0.741,0.409,129.992,audio_features,42qVgtTn0HF0znK50fKHIF,spotify:track:42qVgtTn0HF0znK50fKHIF,https://api.spotify.com/v1/tracks/42qVgtTn0HF0znK50fKHIF,https://api.spotify.com/v1/audio-analysis/42qVgtTn0HF0znK50fKHIF,208960,4
437,0.653,0.634,5,-5.875,0,0.0391,0.0232,0.0,0.0908,0.306,160.013,audio_features,3QSjVPObHxuAJc3E5nrjRn,spotify:track:3QSjVPObHxuAJc3E5nrjRn,https://api.spotify.com/v1/tracks/3QSjVPObHxuAJc3E5nrjRn,https://api.spotify.com/v1/audio-analysis/3QSjVPObHxuAJc3E5nrjRn,199125,4
438,0.622,0.714,6,-7.383,0,0.0335,0.00212,0.289,0.188,0.208,141.976,audio_features,6lG62E7wlPHuYR8e3Lw0uG,spotify:track:6lG62E7wlPHuYR8e3Lw0uG,https://api.spotify.com/v1/tracks/6lG62E7wlPHuYR8e3Lw0uG,https://api.spotify.com/v1/audio-analysis/6lG62E7wlPHuYR8e3Lw0uG,155493,4
439,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
440,0.631,0.878,8,-4.214,1,0.225,0.00994,0.0,0.095,0.331,146.951,audio_features,01km0N5v4vhwqFyW4H1X0n,spotify:track:01km0N5v4vhwqFyW4H1X0n,https://api.spotify.com/v1/tracks/01km0N5v4vhwqFyW4H1X0n,https://api.spotify.com/v1/audio-analysis/01km0N5v4vhwqFyW4H1X0n,197213,4
441,0.565,0.91,4,-6.786,1,0.0533,0.0642,9.14e-06,0.261,0.809,137.986,audio_features,3AKPlwft5LJIZJteG7x5Cp,spotify:track:3AKPlwft5LJIZJteG7x5Cp,https://api.spotify.com/v1/tracks/3AKPlwft5LJIZJteG7x5Cp,https://api.spotify.com/v1/audio-analysis/3AKPlwft5LJIZJteG7x5Cp,230480,4
442,0.593,0.199,4,-19.21,1,0.0327,0.847,9.99e-05,0.0661,0.384,103.84,audio_features,4x1SuI9nPq9tWeEbaRDUsM,spotify:track:4x1SuI9nPq9tWeEbaRDUsM,https://api.spotify.com/v1/tracks/4x1SuI9nPq9tWeEbaRDUsM,https://api.spotify.com/v1/audio-analysis/4x1SuI9nPq9tWeEbaRDUsM,261400,4
443,0.302,0.461,4,-10.694,0,0.0374,0.3,0.0,0.157,0.242,176.166,audio_features,5V8MiatwmSYw80Teq4d3li,spotify:track:5V8MiatwmSYw80Teq4d3li,https://api.spotify.com/v1/tracks/5V8MiatwmSYw80Teq4d3li,https://api.spotify.com/v1/audio-analysis/5V8MiatwmSYw80Teq4d3li,271693,3
444,0.645,0.653,9,-7.183,1,0.0629,0.579,0.0,0.0726,0.868,138.498,audio_features,6Tnnk7MAnZiDx67DJN2hnx,spotify:track:6Tnnk7MAnZiDx67DJN2hnx,https://api.spotify.com/v1/tracks/6Tnnk7MAnZiDx67DJN2hnx,https://api.spotify.com/v1/audio-analysis/6Tnnk7MAnZiDx67DJN2hnx,180867,4
445,0.507,0.532,11,-8.533,1,0.0499,0.577,4.14e-05,0.0616,0.346,140.099,audio_features,2N1u2w7dbHt058hi7pIFjW,spotify:track:2N1u2w7dbHt058hi7pIFjW,https://api.spotify.com/v1/tracks/2N1u2w7dbHt058hi7pIFjW,https://api.spotify.com/v1/audio-analysis/2N1u2w7dbHt058hi7pIFjW,279160,4
446,0.551,0.607,0,-9.483,1,0.0329,0.262,0.0,0.361,0.684,99.041,audio_features,07nrFSbS6ht0jMNpTpMfsg,spotify:track:07nrFSbS6ht0jMNpTpMfsg,https://api.spotify.com/v1/tracks/07nrFSbS6ht0jMNpTpMfsg,https://api.spotify.com/v1/audio-analysis/07nrFSbS6ht0jMNpTpMfsg,180600,4
447,0.43,0.272,0,-15.526,1,0.04,0.716,3.87e-05,0.278,0.582,123.948,audio_features,0kVOor973ijVqOBhYqvaE8,spotify:track:0kVOor973ijVqOBhYqvaE8,https://api.spotify.com/v1/tracks/0kVOor973ijVqOBhYqvaE8,https://api.spotify.com/v1/audio-analysis/0kVOor973ijVqOBhYqvaE8,292573,4
448,0.48,0.604,10,-13.394,1,0.084,0.375,1.9e-06,0.386,0.632,96.307,audio_features,5sgKNeR32p6mdynX6J3rky,spotify:track:5sgKNeR32p6mdynX6J3rky,https://api.spotify.com/v1/tracks/5sgKNeR32p6mdynX6J3rky,https://api.spotify.com/v1/audio-analysis/5sgKNeR32p6mdynX6J3rky,268400,4
449,0.249,0.829,0,-6.357,1,0.0541,0.135,0.0,0.107,0.457,199.834,audio_features,3UzrxjmO8YZyz7NUSrOvss,spotify:track:3UzrxjmO8YZyz7NUSrOvss,https://api.spotify.com/v1/tracks/3UzrxjmO8YZyz7NUSrOvss,https://api.spotify.com/v1/audio-analysis/3UzrxjmO8YZyz7NUSrOvss,160467,4
450,0.706,0.973,2,-8.386,0,0.0378,0.00394,0.914,0.0716,0.975,126.975,audio_features,2DAeRk6J5C1Zu8iy32sUPf,spotify:track:2DAeRk6J5C1Zu8iy32sUPf,https://api.spotify.com/v1/tracks/2DAeRk6J5C1Zu8iy32sUPf,https://api.spotify.com/v1/audio-analysis/2DAeRk6J5C1Zu8iy32sUPf,257720,4
451,0.576,0.305,10,-17.753,0,0.0432,0.256,0.000243,0.0662,0.366,124.788,audio_features,0dIj0bpkfkKpcYYa5ehaRS,spotify:track:0dIj0bpkfkKpcYYa5ehaRS,https://api.spotify.com/v1/tracks/0dIj0bpkfkKpcYYa5ehaRS,https://api.spotify.com/v1/audio-analysis/0dIj0bpkfkKpcYYa5ehaRS,204000,4
452,0.713,0.622,5,-11.466,0,0.0299,0.802,0.845,0.0944,0.516,124.693,audio_features,5BXBi5pLeJhblMVH2ltjpl,spotify:track:5BXBi5pLeJhblMVH2ltjpl,https://api.spotify.com/v1/tracks/5BXBi5pLeJhblMVH2ltjpl,https://api.spotify.com/v1/audio-analysis/5BXBi5pLeJhblMVH2ltjpl,439440,4
453,0.753,0.749,9,-8.758,1,0.0419,0.152,0.0,0.121,0.948,135.785,audio_features,6mcpkw1sqCQWbTjDBCLj26,spotify:track:6mcpkw1sqCQWbTjDBCLj26,https://api.spotify.com/v1/tracks/6mcpkw1sqCQWbTjDBCLj26,https://api.spotify.com/v1/audio-analysis/6mcpkw1sqCQWbTjDBCLj26,263800,4
454,0.725,0.942,10,-3.94,0,0.125,0.0102,0.00921,0.12,0.764,120.803,audio_features,5sMahG7wqFxJFXNaw1BPAf,spotify:track:5sMahG7wqFxJFXNaw1BPAf,https://api.spotify.com/v1/tracks/5sMahG7wqFxJFXNaw1BPAf,https://api.spotify.com/v1/audio-analysis/5sMahG7wqFxJFXNaw1BPAf,265800,4
455,0.635,0.888,9,-7.097,1,0.0461,0.0634,0.749,0.0764,0.886,163.186,audio_features,6M5CyesxNhZ9p1WWCwoc5a,spotify:track:6M5CyesxNhZ9p1WWCwoc5a,https://api.spotify.com/v1/tracks/6M5CyesxNhZ9p1WWCwoc5a,https://api.spotify.com/v1/audio-analysis/6M5CyesxNhZ9p1WWCwoc5a,214800,4
456,0.59,0.968,7,-10.868,1,0.0388,0.125,0.82,0.0611,0.516,120.341,audio_features,0UkXFKXVHe5YG7lke77CI1,spotify:track:0UkXFKXVHe5YG7lke77CI1,https://api.spotify.com/v1/tracks/0UkXFKXVHe5YG7lke77CI1,https://api.spotify.com/v1/audio-analysis/0UkXFKXVHe5YG7lke77CI1,369600,4
457,0.582,0.948,1,-9.96,1,0.0329,0.000128,0.872,0.294,0.708,121.584,audio_features,6mnaP1YFpLc7EzhmWgHcOI,spotify:track:6mnaP1YFpLc7EzhmWgHcOI,https://api.spotify.com/v1/tracks/6mnaP1YFpLc7EzhmWgHcOI,https://api.spotify.com/v1/audio-analysis/6mnaP1YFpLc7EzhmWgHcOI,296640,4
458,0.687,0.985,5,-5.393,1,0.24,0.278,0.00107,0.803,0.255,114.004,audio_features,0Fq89FN4m3m9UbZriy29T1,spotify:track:0Fq89FN4m3m9UbZriy29T1,https://api.spotify.com/v1/tracks/0Fq89FN4m3m9UbZriy29T1,https://api.spotify.com/v1/audio-analysis/0Fq89FN4m3m9UbZriy29T1,276227,4
459,0.814,0.874,8,-3.18,1,0.071,0.234,0.00162,0.0476,0.911,124.052,audio_features,7JIjUx3GsL0upxmNJacmtz,spotify:track:7JIjUx3GsL0upxmNJacmtz,https://api.spotify.com/v1/tracks/7JIjUx3GsL0upxmNJacmtz,https://api.spotify.com/v1/audio-analysis/7JIjUx3GsL0upxmNJacmtz,267160,4
460,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,7vQbuQcyTflfCIOu3Uzzya,spotify:track:7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya,130973,4
461,0.646,0.841,7,-3.663,0,0.0373,0.355,0.0,0.796,0.96,171.658,audio_features,0wh2YLhRJbWW6yQZd0Hokq,spotify:track:0wh2YLhRJbWW6yQZd0Hokq,https://api.spotify.com/v1/tracks/0wh2YLhRJbWW6yQZd0Hokq,https://api.spotify.com/v1/audio-analysis/0wh2YLhRJbWW6yQZd0Hokq,78987,5
462,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4
463,0.378,0.614,1,-3.809,0,0.0761,0.13,0.0,0.309,0.451,175.937,audio_features,1hf9Wu2l0XIgAcTZLSAUJe,spotify:track:1hf9Wu2l0XIgAcTZLSAUJe,https://api.spotify.com/v1/tracks/1hf9Wu2l0XIgAcTZLSAUJe,https://api.spotify.com/v1/audio-analysis/1hf9Wu2l0XIgAcTZLSAUJe,132955,4
464,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4
465,0.534,0.696,9,-5.211,0,0.0694,0.316,0.0,0.248,0.251,168.149,audio_features,4Wu62DoQg1ECGlDKDfo30R,spotify:track:4Wu62DoQg1ECGlDKDfo30R,https://api.spotify.com/v1/tracks/4Wu62DoQg1ECGlDKDfo30R,https://api.spotify.com/v1/audio-analysis/4Wu62DoQg1ECGlDKDfo30R,160714,4
466,0.45,0.534,7,-13.023,1,0.0729,0.0252,0.0035,0.111,0.289,141.473,audio_features,40W1V3aU3g6lEGZVwsxAcO,spotify:track:40W1V3aU3g6lEGZVwsxAcO,https://api.spotify.com/v1/tracks/40W1V3aU3g6lEGZVwsxAcO,https://api.spotify.com/v1/audio-analysis/40W1V3aU3g6lEGZVwsxAcO,428387,4
467,0.714,0.69,8,-5.356,1,0.0875,0.0137,1.17e-05,0.13,0.631,123.037,audio_features,4CHDcWhqTsz53Ur9zmvHs8,spotify:track:4CHDcWhqTsz53Ur9zmvHs8,https://api.spotify.com/v1/tracks/4CHDcWhqTsz53Ur9zmvHs8,https://api.spotify.com/v1/audio-analysis/4CHDcWhqTsz53Ur9zmvHs8,214634,4
468,0.562,0.531,5,-8.706,0,0.0685,0.199,0.00144,0.109,0.624,83.937,audio_features,2my7K20Fv5OtE27cjG9sfu,spotify:track:2my7K20Fv5OtE27cjG9sfu,https://api.spotify.com/v1/tracks/2my7K20Fv5OtE27cjG9sfu,https://api.spotify.com/v1/audio-analysis/2my7K20Fv5OtE27cjG9sfu,240316,4
